-8.281340844831041048e-01 5.352288721200179067e-01 7.330649332593170975e-01 1.158208116191571824e+00 8.834802017263301832e-02 8.248215867054795591e-01 -8.694905800979564614e-02 -7.019264235736394353e-01 3.759823256663320512e-01 -7.308590617066771378e-01 -5.837151971076340873e-01 7.710147059707576911e-02 -4.601553377386647381e-01 -2.107644246493858287e-01 4.588324234202743046e-01 7.517830993145345753e-01 8.695362379104810968e-02 3.313443212113231229e-01 -1.026948037423712101e+00 -5.942400656906654532e-01 1.745834958596920172e-01 -9.728096594565154298e-01 3.951948632644952664e-01 1.304817921555976867e-01 -6.484058906594299954e-01 1.020149517539312267e+00 4.762185800730276558e-02 -1.119585486315898271e+00 -1.186875588322586106e+00 -1.042802630350313509e+00 -1.172217104525832276e+00 1.416153611381794908e-01 -8.806950858951521910e-02 -9.674756046003584187e-01 1.006861876239474179e-01 -6.360402540110493552e-02 7.990186901407629882e-01 9.426114645215166732e-01 -1.038607587442866409e+00
-1.026774625475284308e+00 6.366844853960968997e-01 9.929736827468865767e-01 9.276530392125816871e-01 3.297501640576238624e-01 5.423884658380849766e-01 3.731058693098392998e-01 -6.155218928600875161e-01 6.504999938806802495e-01 6.794464481865939431e-01 -3.954539409342350820e-01 -3.946351651150870748e-02 1.213809362942370046e-01 1.213761315293091086e-01 -5.119995603590322686e-01 -6.692743715554044792e-01 -9.368058446500088232e-01 -1.028296643117029507e+00 -1.013633871218741600e+00 -9.058296729910031431e-01 -3.323828133830168952e-01 -1.232009655317456875e+00 -1.620664298325746211e+00 1.314815399975897137e-01 -5.657259941354107063e-02 5.148912550428126345e-01 2.383634487941198032e-01 5.061330773888355061e-01 8.014137104372683895e-01 1.033899184935573645e+00 1.687999532002229408e+00 7.940131629888413922e-01 9.163878688212958590e-01 3.349470305294804853e-03 2.896843797132837572e-01 1.615477626347110229e+00 3.950380150667002765e-01 2.204514642889717768e-01 -1.276030786884623014e+00
-9.227718482981199788e-01 7.068883290209799775e-01 1.057461884703909671e+00 1.197962160896135275e+00 3.443399885481007727e-01 3.792910074346474755e-03 -5.167748877964688514e-01 -6.018602589988099050e-01 -2.652088631070518843e-01 -4.263356911334674204e-01 -5.050526989939417843e-01 -3.476735261446780578e-01 1.536381786067566591e-01 -1.475106558306389648e-01 -1.063664411395259801e+00 -9.949982537988383280e-01 -1.469793591303047986e+00 -1.486535420000804741e+00 -7.927169779743885591e-01 -7.336997520216856916e-01 -1.347623101414643365e+00 -8.115082506764050851e-01 2.965018598758280555e-01 1.366466293585768321e+00 8.966903007922339963e-01 -5.123935822837941689e-01 4.490295656847778094e-01 1.033318089885548741e+00 1.557722946409148435e+00 1.464890341685716191e+00 2.077859460180093709e+00 1.454880490486241351e+00 2.294955812363143721e+00 1.757521867736228538e+00 1.122668332548458769e+00 9.866083478567001797e-02 -7.370679896390155417e-01 2.300808465515758461e-01 9.682283514355967124e-01
-9.978868197963102205e-01 4.321047300114805867e-01 7.032400971309697990e-01 4.648280367527868884e-01 -4.727669960240486469e-01 -2.679997113200425773e-01 -2.828055113294287715e-01 -8.005850787189321416e-01 -1.616209988230865036e-01 -5.581004406187303202e-01 -3.162267508720154607e-01 -7.320763517354193783e-02 4.324282102113092274e-01 4.366903940394490369e-01 1.765034815363517029e-01 5.099591729925572192e-01 6.097816982413496456e-01 1.592586607534259402e+00 2.824988699976963558e-01 5.764303551025566907e-01 -3.268360911687728798e-01 -7.754780265290768249e-01 9.447941326042403887e-01 7.422992857062762351e-01 3.057540454429346077e-01 -1.367343653847328033e+00 -5.040101498702499461e-01 5.025892696608129651e-01 -3.973749327361800754e-01 -3.536980215643139025e-01 -1.764945632505547479e+00 5.578978098511904182e-01 -1.124867057038086704e-01 1.093114128741432989e+00 1.143101236825994294e+00 -5.628038586158755630e-01 -2.760036724282153853e-01 -2.238736982871272763e-01 1.302822024518808686e+00
-9.938850600202766561e-01 2.885146809058022344e-01 6.269620128285527949e-01 4.734853914728925361e-01 -8.149257110894688738e-01 -6.300415084813852928e-01 -1.047790934673686891e+00 -1.357917608736044501e+00 -8.000296096861755357e-01 -1.973094327763462441e-01 2.717363337782000010e-01 2.484138202728979339e-01 -1.508544554581861818e-01 4.461938896191878778e-01 3.418175859337511668e-01 1.297238359805959362e+00 7.208487828029439548e-01 1.739370470930988732e+00 1.579103211151428932e+00 2.974290169637294312e+00 1.418403106139213499e+00 9.462106166790169581e-01 4.552699272790517449e-01 2.253313302572486909e-01 1.274788159907412011e+00 9.108574088547360947e-01 -3.492515662214343286e-01 8.174452396571936230e-01 -1.095858734071139873e+00 -2.688477418991840340e-01 -1.476287199988507881e+00 -1.544349091917785577e+00 -3.507232167096653086e+00 -1.442428956147867369e+00 -1.376149849700203376e+00 -8.782827758303177745e-01 -5.879180885671955181e-01 -1.794957411479106701e+00 -1.032294136679463126e+00
-8.517312697194274751e-01 4.943495606180796642e-01 9.231293416104939809e-01 7.612463112770105900e-01 7.651286574382207828e-01 -4.253633476165483152e-02 1.367925830161322853e-01 -9.825286622035166451e-01 -6.726815631205150803e-01 1.668494676677657884e-01 1.080112994607552585e-01 1.324415148189294344e-01 -3.843428779471998458e-01 -2.290244677798595474e-01 8.601868955916687209e-01 -7.497381057012934835e-02 8.280306551793167880e-02 -1.145147042859977260e+00 1.194308902160461372e+00 3.975485381547929076e-01 1.393634995302281965e+00 1.014158663735536203e+00 5.403485281617262381e-02 3.146689555307486397e-01 -5.964484270122264592e-02 5.487179266437195446e-01 6.038461098604648060e-03 -1.034479541794226076e+00 2.216788199378793012e-01 -2.600580273164920242e-01 5.295080377427773266e-01 -1.185370524304389717e+00 -9.115764570381631460e-01 -1.445188938049640326e+00 -7.756769761105695160e-01 -9.636012294521120181e-01 -8.761764900833571845e-01 2.884377846049859806e-01 -1.136141058952500754e-02
-8.441950885009270600e-01 4.148258478686132067e-01 1.187085343349855826e+00 8.244281820099350622e-01 5.372442716935533769e-01 6.316503180112006399e-01 1.111664473057305980e+00 -5.582990852176188401e-01 -1.757201627486920936e-01 1.531695141150169193e-01 4.039731115630693092e-01 1.094314653083966027e+00 3.974522045855919949e-01 -1.501117002960613254e-02 1.453709501992819231e+00 -3.156003765845297737e-01 3.206667947260442020e-01 -5.503948853198865621e-01 -9.308939947629013556e-01 -2.685486868952641881e+00 -8.512208974062255296e-01 -1.199423418713042588e+00 -9.360508403431919699e-01 -6.849917019011586561e-01 -1.663766220810119156e+00 -6.123868439134020347e-01 -3.327993656926800936e-01 -1.505309012073339892e+00 -3.012719946319080133e-01 -1.279400037277704349e+00 5.842427985703563253e-01 7.000326123383728838e-01 2.313550739935867018e+00 8.848210442071455795e-01 1.232872582171449016e+00 1.176093289449019030e+00 4.420933030645849970e-01 1.216466342222435992e+00 1.941784524559463654e-01
-9.531600808326933238e-01 8.215511638224815005e-01 8.902313380698171352e-01 7.989627839869730686e-01 -1.283590000297791800e-01 9.116331445556834501e-01 4.265962516985611908e-01 -1.968402859663822280e-01 -3.563680433463736318e-03 2.103959228762077027e-01 2.907090390737346874e-01 9.666753063863908757e-02 -5.302696424493807265e-02 -2.207221728946938966e-01 -5.465646699959753052e-01 2.511077669309303984e-01 -3.042439473899476998e-01 -3.221238233109006144e-01 -7.313823119408031648e-01 -1.071482201462041539e+00 -8.803322948157373817e-01 -1.934889463944805821e-01 -1.472658295508160631e+00 -1.041738705929002196e+00 4.140312942746636748e-01 5.291675536714767203e-01 3.206077271942883167e-01 5.210875421618993419e-01 -5.732749186990007129e-01 6.034092981845333714e-01 1.253395128514269485e+00 3.882369055983101447e-01 1.081301576148766985e+00 6.432870721080689025e-01 -5.771404939130970746e-01 9.795177297907866620e-01 1.317557636805229970e-01 -1.258380587322033506e+00 -7.579288072082631667e-01
-8.660307454747628864e-01 9.720430270295805641e-01 1.050197089416994300e+00 9.789155663114782469e-01 1.067836959645594719e-01 -1.126132818905433847e-01 -8.355440755582557166e-01 -1.035168576901345228e+00 -9.663521156277444790e-01 -5.606691351264034839e-01 2.202814748535570841e-02 -1.320275565845885866e-03 3.304450039999311944e-02 -4.544750364206461835e-01 -5.933766971409398794e-01 -7.591059387063244790e-01 -1.589641509958529042e+00 3.575710716523487487e-01 2.122675002199749805e-01 1.052524994215410237e+00 5.414666783693540264e-01 7.304432586418666551e-01 9.322488728166273830e-01 -1.355122143579663620e-03 3.298555182028813371e-01 -3.292051893804998075e-01 2.683776594434461593e-01 2.674437515859945380e-01 6.502456936588677516e-01 2.010183321670924617e+00 -5.841708854968917786e-01 -2.503415450273192011e-01 -1.321549780236407123e+00 -7.671317116817756299e-01 -5.851057529699748017e-01 -1.331991644182471068e+00 -7.492136601011621655e-02 -7.141746161614779265e-01 5.751691419245582582e-01
-1.051501206071050909e+00 6.035759395620433621e-01 9.982542039670746492e-01 6.466720089483374290e-01 -3.811057459768948941e-01 3.268165519426449728e-01 -3.495105471190822488e-01 -6.900826878065836611e-01 -1.308307225643250693e-01 -9.139309258076395714e-01 -2.927388964276161909e-01 3.738566705454942074e-01 2.665745404218846093e-01 2.032759552124798197e-01 1.622766521575697007e-01 -5.926839147833053989e-01 5.990378408272318822e-01 1.624297948560612825e+00 -9.572771599378337992e-02 6.770348290353386256e-01 1.322617531124212209e-01 -1.091006768134130889e+00 8.374052904972459355e-02 -8.383545853756996236e-01 -1.645705751202224398e+00 -5.899741992834820481e-01 -1.706887697348193067e-01 1.345662811583599461e-01 9.184297670542620473e-01 -5.127923313481793643e-01 -1.388932036968460348e+00 4.431749534663478179e-02 -5.566627582475289771e-01 1.533036449568834225e-01 1.017190640743321550e+00 5.075147124950671884e-01 1.615731819212270937e+00 2.409329856497506750e+00 1.482993297932904353e+00
